Transaction_ID,Date,Customer_ID,Age,Gender,Region,Product,Quantity,Stock_Level,Purchase_Frequency,Category,Unit_Price,Total_Sales,Low_Stock_Flag,Age_Category
TXN000931,2023-03-10,CUST00920,26,Female,East,Smartwatch,2,234,2,Wearables,4000,8000,Sufficient,Adult
TXN000932,2024-09-16,CUST04926,32,Male,South,Smartphone,2,84,6,Electronics,28000,56000,Sufficient,Adult
TXN000933,2024-11-10,CUST03957,49,Female,North,Speaker,2,159,3,Accessories,2500,5000,Sufficient,Middle-Aged
TXN000934,2024-03-05,CUST00317,46,Female,West,Laptop,2,155,3,Computers,65000,130000,Sufficient,Middle-Aged
TXN000935,2023-12-02,CUST04327,34,Male,North,Headphones,2,237,1,Accessories,2500,5000,Sufficient,Adult
TXN000936,2023-04-19,CUST01948,23,Female,North,Monitor,3,7,2,Computers,9000,27000,Low,Young
TXN000937,2024-07-14,CUST00563,25,Female,West,Tablet,2,11,1,Computers,22000,44000,Low,Young
TXN000938,2024-03-01,CUST00668,38,Male,South,Smartwatch,1,191,5,Wearables,6000,6000,Sufficient,Adult
TXN000939,2024-07-27,CUST04440,68,Female,South,Tablet,2,98,5,Computers,27000,54000,Sufficient,Senior
TXN000940,2024-11-02,CUST02112,41,Male,East,Monitor,1,246,3,Computers,19000,19000,Sufficient,Middle-Aged
TXN000941,2023-07-16,CUST04888,37,Female,West,Monitor,1,171,1,Computers,24000,24000,Sufficient,Adult
TXN000942,2023-01-11,CUST00765,52,Female,West,Monitor,2,99,6,Computers,14000,28000,Sufficient,Middle-Aged
TXN000943,2023-02-04,CUST04460,28,Male,South,Headphones,2,154,3,Accessories,1500,3000,Sufficient,Adult
TXN000944,2023-11-10,CUST04318,51,Male,North,Monitor,2,112,3,Computers,14000,28000,Sufficient,Middle-Aged
TXN000945,2023-12-18,CUST01028,50,Male,East,Speaker,2,54,3,Accessories,6500,13000,Sufficient,Middle-Aged
TXN000946,2024-02-13,CUST04822,52,Male,North,Smartwatch,2,49,6,Wearables,4000,8000,Sufficient,Middle-Aged
TXN000947,2023-10-11,CUST00501,31,Male,North,Tablet,1,296,2,Computers,32000,32000,Sufficient,Adult
TXN000948,2024-05-31,CUST00274,55,Female,East,Smartphone,1,11,5,Electronics,22000,22000,Low,Middle-Aged
TXN000949,2024-03-28,CUST03621,19,Male,East,Camera,1,59,3,Electronics,45000,45000,Sufficient,Young
TXN000950,2024-08-11,CUST04578,67,Female,West,Laptop,1,299,3,Computers,75000,75000,Sufficient,Senior
TXN000951,2023-02-26,CUST01299,56,Female,South,Camera,3,107,1,Electronics,55000,165000,Sufficient,Senior
TXN000952,2023-11-23,CUST04506,50,Male,West,Camera,2,178,5,Electronics,35000,70000,Sufficient,Middle-Aged
TXN000953,2023-11-14,CUST04673,59,Male,East,Camera,2,203,3,Electronics,25000,50000,Sufficient,Senior
TXN000954,2023-09-30,CUST00716,24,Female,South,Smartphone,1,35,1,Electronics,12000,12000,Sufficient,Young
TXN000955,2024-10-11,CUST02133,40,Female,West,Monitor,3,132,5,Computers,14000,42000,Sufficient,Adult
TXN000956,2024-03-26,CUST01487,39,Female,East,Smartphone,2,91,3,Electronics,22000,44000,Sufficient,Adult
TXN000957,2024-07-06,CUST02320,37,Female,North,Smartphone,2,282,3,Electronics,18000,36000,Sufficient,Adult
TXN000958,2024-03-07,CUST01818,32,Female,South,Smartwatch,3,114,1,Wearables,10000,30000,Sufficient,Adult
TXN000959,2024-05-21,CUST02432,54,Female,North,Laptop,1,248,6,Computers,65000,65000,Sufficient,Middle-Aged
TXN000960,2024-05-28,CUST01338,51,Female,West,Smartwatch,2,117,6,Wearables,8000,16000,Sufficient,Middle-Aged
TXN000961,2023-06-10,CUST00054,27,Male,South,Speaker,2,257,3,Accessories,8500,17000,Sufficient,Adult
TXN000962,2024-12-15,CUST00769,51,Female,West,Speaker,3,192,2,Accessories,2500,7500,Sufficient,Middle-Aged
TXN000963,2024-09-30,CUST01404,40,Female,South,Smartwatch,2,262,6,Wearables,4000,8000,Sufficient,Adult
TXN000964,2023-07-20,CUST00528,58,Female,North,Laptop,2,258,2,Computers,75000,150000,Sufficient,Senior
TXN000965,2023-12-29,CUST01173,33,Male,West,Tablet,2,31,5,Computers,27000,54000,Sufficient,Adult
TXN000966,2024-10-08,CUST04870,27,Male,West,Smartwatch,3,187,3,Wearables,8000,24000,Sufficient,Adult
TXN000967,2023-01-14,CUST03145,21,Male,North,Monitor,3,153,3,Computers,14000,42000,Sufficient,Young
TXN000968,2024-07-22,CUST03814,52,Male,East,Tablet,2,38,2,Computers,18000,36000,Sufficient,Middle-Aged
TXN000969,2024-09-12,CUST00565,47,Female,East,Smartphone,1,126,5,Electronics,22000,22000,Sufficient,Middle-Aged
TXN000970,2024-11-16,CUST04371,26,Male,North,Smartphone,3,244,1,Electronics,18000,54000,Sufficient,Adult
TXN000971,2024-01-10,CUST00817,58,Female,East,Camera,3,40,5,Electronics,25000,75000,Sufficient,Senior
TXN000972,2024-07-19,CUST04281,58,Female,North,Smartwatch,1,30,3,Wearables,4000,4000,Sufficient,Senior
TXN000973,2024-12-16,CUST02138,44,Female,North,Laptop,1,10,6,Computers,45000,45000,Low,Middle-Aged
TXN000974,2023-03-02,CUST02895,30,Female,West,Tablet,2,158,1,Computers,22000,44000,Sufficient,Adult
TXN000975,2024-05-19,CUST00049,59,Female,East,Headphones,1,153,2,Accessories,2500,2500,Sufficient,Senior
TXN000976,2023-11-17,CUST00806,26,Female,West,Speaker,2,119,5,Accessories,6500,13000,Sufficient,Adult
TXN000977,2023-11-13,CUST03243,58,Male,West,Laptop,3,182,1,Computers,65000,195000,Sufficient,Senior
TXN000978,2023-04-29,CUST01680,27,Male,East,Monitor,2,261,2,Computers,9000,18000,Sufficient,Adult
TXN000979,2024-12-14,CUST04949,59,Male,South,Headphones,3,248,3,Accessories,4500,13500,Sufficient,Senior
TXN000980,2023-12-18,CUST03761,24,Female,North,Tablet,1,204,3,Computers,22000,22000,Sufficient,Young
TXN000981,2023-03-18,CUST02663,39,Female,East,Smartwatch,2,176,6,Wearables,10000,20000,Sufficient,Adult
TXN000982,2023-07-27,CUST03966,67,Male,South,Smartwatch,1,248,2,Wearables,8000,8000,Sufficient,Senior
TXN000983,2023-11-09,CUST04837,57,Female,North,Smartphone,1,278,3,Electronics,12000,12000,Sufficient,Senior
TXN000984,2023-08-03,CUST04857,53,Female,East,Tablet,3,230,3,Computers,27000,81000,Sufficient,Middle-Aged
TXN000985,2024-06-01,CUST01092,47,Male,East,Smartwatch,2,278,3,Wearables,10000,20000,Sufficient,Middle-Aged
TXN000986,2023-09-05,CUST03271,53,Male,North,Camera,2,30,1,Electronics,35000,70000,Sufficient,Middle-Aged
TXN000987,2024-01-16,CUST02900,50,Female,North,Headphones,1,7,6,Accessories,3500,3500,Low,Middle-Aged
TXN000988,2023-04-09,CUST02497,24,Male,North,Smartwatch,3,73,6,Wearables,10000,30000,Sufficient,Young
TXN000989,2023-01-05,CUST01326,68,Female,South,Smartwatch,3,72,5,Wearables,10000,30000,Sufficient,Senior
TXN000990,2023-03-28,CUST02509,58,Male,South,Speaker,1,110,5,Accessories,2500,2500,Sufficient,Senior
TXN000991,2023-06-26,CUST03058,46,Female,East,Camera,2,230,4,Electronics,55000,110000,Sufficient,Middle-Aged
TXN000992,2023-06-27,CUST04456,54,Female,West,Smartwatch,1,151,3,Wearables,4000,4000,Sufficient,Middle-Aged
TXN000993,2023-10-05,CUST00631,32,Female,North,Tablet,1,71,4,Computers,18000,18000,Sufficient,Adult
TXN000994,2023-12-27,CUST04926,30,Female,East,Smartwatch,1,288,6,Wearables,4000,4000,Sufficient,Adult
TXN000995,2024-06-24,CUST01639,26,Female,South,Smartwatch,2,33,1,Wearables,10000,20000,Sufficient,Adult
TXN000996,2024-10-24,CUST00855,63,Female,East,Smartwatch,2,195,2,Wearables,6000,12000,Sufficient,Senior
TXN000997,2023-04-12,CUST02901,49,Male,South,Smartwatch,2,254,4,Wearables,10000,20000,Sufficient,Middle-Aged
TXN000998,2024-06-04,CUST03481,22,Female,West,Headphones,2,39,1,Accessories,2500,5000,Sufficient,Young
TXN000999,2023-04-18,CUST02516,69,Female,West,Laptop,1,36,6,Computers,45000,45000,Sufficient,Senior
TXN001000,2024-04-04,CUST01854,57,Male,North,Laptop,2,95,6,Computers,65000,130000,Sufficient,Senior
TXN001001,2023-01-19,CUST01478,28,Male,South,Smartphone,2,17,2,Electronics,12000,24000,Low,Adult
TXN001002,2024-05-08,CUST01296,41,Female,North,Smartwatch,2,275,1,Wearables,4000,8000,Sufficient,Middle-Aged
TXN001003,2023-03-30,CUST04686,37,Male,North,Smartwatch,2,135,1,Wearables,8000,16000,Sufficient,Adult
TXN001004,2023-12-15,CUST03634,65,Male,South,Tablet,1,266,2,Computers,32000,32000,Sufficient,Senior
TXN001005,2023-09-25,CUST02845,37,Female,West,Headphones,2,98,6,Accessories,1500,3000,Sufficient,Adult
TXN001006,2023-02-19,CUST04525,31,Female,South,Speaker,1,146,1,Accessories,6500,6500,Sufficient,Adult
TXN001007,2023-08-09,CUST00074,34,Male,West,Smartwatch,2,214,5,Wearables,4000,8000,Sufficient,Adult
TXN001008,2024-11-12,CUST03783,31,Male,East,Smartwatch,3,20,3,Wearables,6000,18000,Sufficient,Adult
TXN001009,2023-04-01,CUST01506,56,Male,North,Laptop,2,196,4,Computers,75000,150000,Sufficient,Senior
TXN001010,2023-01-28,CUST03253,19,Male,West,Monitor,3,201,3,Computers,19000,57000,Sufficient,Young
TXN001011,2023-11-02,CUST03965,19,Female,West,Camera,3,141,4,Electronics,35000,105000,Sufficient,Young
TXN001012,2024-03-27,CUST04027,43,Female,North,Headphones,3,82,6,Accessories,4500,13500,Sufficient,Middle-Aged
TXN001013,2024-05-27,CUST03922,46,Male,West,Smartphone,1,256,5,Electronics,12000,12000,Sufficient,Middle-Aged
TXN001014,2024-02-07,CUST01420,43,Male,South,Monitor,1,101,1,Computers,9000,9000,Sufficient,Middle-Aged
TXN001015,2024-02-05,CUST01067,19,Female,South,Headphones,1,74,2,Accessories,1500,1500,Sufficient,Young
TXN001016,2024-12-22,CUST03050,40,Male,North,Smartwatch,2,246,3,Wearables,10000,20000,Sufficient,Adult
TXN001017,2024-11-03,CUST03095,40,Male,North,Tablet,3,169,5,Computers,18000,54000,Sufficient,Adult
TXN001018,2023-02-04,CUST04428,53,Male,East,Tablet,3,261,6,Computers,32000,96000,Sufficient,Middle-Aged
TXN001019,2023-10-26,CUST03860,61,Female,South,Monitor,3,251,3,Computers,24000,72000,Sufficient,Senior
TXN001020,2023-11-14,CUST01311,22,Female,West,Smartphone,1,282,4,Electronics,28000,28000,Sufficient,Young
TXN001021,2024-07-25,CUST00458,25,Female,East,Laptop,2,146,2,Computers,55000,110000,Sufficient,Young
TXN001022,2024-11-15,CUST02826,61,Male,South,Smartphone,3,184,2,Electronics,18000,54000,Sufficient,Senior
TXN001023,2024-12-03,CUST01291,65,Male,North,Smartphone,2,128,4,Electronics,18000,36000,Sufficient,Senior
TXN001024,2024-02-15,CUST04154,64,Female,North,Tablet,1,179,3,Computers,18000,18000,Sufficient,Senior
TXN001025,2024-11-06,CUST00338,56,Male,West,Smartphone,3,90,1,Electronics,22000,66000,Sufficient,Senior
TXN001026,2023-10-26,CUST00290,29,Male,East,Smartphone,3,255,3,Electronics,22000,66000,Sufficient,Adult
TXN001027,2023-07-13,CUST02534,22,Male,South,Speaker,3,148,5,Accessories,6500,19500,Sufficient,Young
TXN001028,2024-06-10,CUST00527,18,Female,East,Smartwatch,1,178,3,Wearables,10000,10000,Sufficient,Young
TXN001029,2024-04-05,CUST00908,18,Female,North,Smartwatch,2,208,1,Wearables,6000,12000,Sufficient,Young
TXN001030,2023-02-26,CUST02707,64,Male,West,Camera,1,100,3,Electronics,55000,55000,Sufficient,Senior
TXN001031,2023-05-22,CUST01885,46,Male,South,Smartwatch,2,213,5,Wearables,8000,16000,Sufficient,Middle-Aged
TXN001032,2023-04-16,CUST01683,47,Male,West,Camera,3,71,5,Electronics,55000,165000,Sufficient,Middle-Aged
TXN001033,2024-12-05,CUST02384,47,Female,West,Speaker,2,84,2,Accessories,8500,17000,Sufficient,Middle-Aged
TXN001034,2024-02-04,CUST00289,68,Female,South,Smartwatch,3,276,6,Wearables,10000,30000,Sufficient,Senior
TXN001035,2024-10-14,CUST04502,42,Female,East,Laptop,2,85,6,Computers,45000,90000,Sufficient,Middle-Aged
TXN001036,2023-09-06,CUST03487,37,Male,East,Tablet,3,156,3,Computers,18000,54000,Sufficient,Adult
TXN001037,2024-08-19,CUST04031,42,Male,South,Smartwatch,1,257,5,Wearables,8000,8000,Sufficient,Middle-Aged
TXN001038,2024-04-09,CUST00444,47,Male,South,Camera,1,93,5,Electronics,55000,55000,Sufficient,Middle-Aged
TXN001039,2024-07-10,CUST03630,60,Male,West,Camera,2,236,2,Electronics,35000,70000,Sufficient,Senior
TXN001040,2023-09-09,CUST03569,58,Female,North,Tablet,3,174,4,Computers,18000,54000,Sufficient,Senior
TXN001041,2023-12-17,CUST01418,20,Female,West,Laptop,3,72,4,Computers,75000,225000,Sufficient,Young
TXN001042,2023-10-29,CUST00322,48,Female,South,Monitor,3,163,6,Computers,14000,42000,Sufficient,Middle-Aged
TXN001043,2024-11-18,CUST00821,64,Male,South,Smartphone,1,192,5,Electronics,18000,18000,Sufficient,Senior
TXN001044,2023-12-30,CUST02855,48,Female,East,Monitor,1,158,6,Computers,19000,19000,Sufficient,Middle-Aged
TXN001045,2023-03-15,CUST02847,41,Male,West,Speaker,3,229,3,Accessories,2500,7500,Sufficient,Middle-Aged
TXN001046,2023-08-09,CUST00946,46,Male,West,Monitor,2,23,5,Computers,14000,28000,Sufficient,Middle-Aged
TXN001047,2023-11-08,CUST04678,59,Male,North,Camera,1,196,6,Electronics,35000,35000,Sufficient,Senior
TXN001048,2023-05-23,CUST03681,49,Male,North,Headphones,3,219,5,Accessories,4500,13500,Sufficient,Middle-Aged
TXN001049,2024-03-26,CUST03777,27,Female,East,Smartwatch,1,12,6,Wearables,6000,6000,Low,Adult
TXN001050,2024-11-07,CUST01929,31,Female,North,Headphones,2,166,5,Accessories,3500,7000,Sufficient,Adult
TXN001051,2024-07-20,CUST02482,32,Female,North,Laptop,2,30,2,Computers,55000,110000,Sufficient,Adult
TXN001052,2023-06-15,CUST03982,59,Female,East,Speaker,3,244,2,Accessories,4500,13500,Sufficient,Senior
TXN001053,2023-03-17,CUST02894,41,Female,East,Camera,1,22,4,Electronics,35000,35000,Sufficient,Middle-Aged
TXN001054,2023-12-24,CUST02568,18,Male,East,Monitor,3,89,6,Computers,19000,57000,Sufficient,Young
TXN001055,2024-06-24,CUST01759,21,Female,East,Monitor,3,104,1,Computers,24000,72000,Sufficient,Young
TXN001056,2024-07-08,CUST01848,24,Male,East,Smartphone,2,121,1,Electronics,28000,56000,Sufficient,Young
TXN001057,2023-07-09,CUST01859,40,Female,South,Tablet,2,133,6,Computers,27000,54000,Sufficient,Adult
TXN001058,2024-05-27,CUST02248,28,Male,South,Tablet,2,293,4,Computers,22000,44000,Sufficient,Adult
TXN001059,2023-10-22,CUST02521,31,Male,North,Smartwatch,2,277,5,Wearables,6000,12000,Sufficient,Adult
TXN001060,2023-11-07,CUST01499,62,Female,West,Monitor,3,129,1,Computers,24000,72000,Sufficient,Senior
TXN001061,2024-10-10,CUST00482,52,Male,South,Smartphone,3,105,5,Electronics,12000,36000,Sufficient,Middle-Aged
TXN001062,2024-02-11,CUST04531,44,Female,East,Smartphone,2,153,1,Electronics,28000,56000,Sufficient,Middle-Aged
TXN001063,2024-08-06,CUST03958,55,Male,South,Smartphone,2,145,3,Electronics,28000,56000,Sufficient,Middle-Aged
TXN001064,2024-07-30,CUST00328,24,Female,North,Headphones,1,298,2,Accessories,1500,1500,Sufficient,Young
TXN001065,2023-11-05,CUST01053,32,Female,West,Laptop,3,86,5,Computers,75000,225000,Sufficient,Adult
TXN001066,2023-06-30,CUST03549,65,Male,South,Smartphone,2,54,1,Electronics,22000,44000,Sufficient,Senior
TXN001067,2023-11-30,CUST01527,32,Female,East,Camera,3,284,4,Electronics,25000,75000,Sufficient,Adult
TXN001068,2023-08-18,CUST00132,63,Male,West,Laptop,2,77,2,Computers,65000,130000,Sufficient,Senior
TXN001069,2023-04-08,CUST01063,65,Male,East,Headphones,2,112,2,Accessories,3500,7000,Sufficient,Senior
TXN001070,2024-02-18,CUST02742,51,Female,East,Smartphone,3,97,6,Electronics,22000,66000,Sufficient,Middle-Aged
TXN001071,2024-01-22,CUST01548,52,Female,South,Monitor,1,244,1,Computers,19000,19000,Sufficient,Middle-Aged
TXN001072,2024-11-10,CUST04996,59,Male,West,Smartwatch,3,194,3,Wearables,4000,12000,Sufficient,Senior
TXN001073,2023-11-18,CUST00126,34,Female,North,Camera,3,286,1,Electronics,35000,105000,Sufficient,Adult
TXN001074,2024-06-16,CUST04081,37,Female,East,Tablet,1,12,4,Computers,22000,22000,Low,Adult
TXN001075,2024-01-24,CUST02299,69,Female,North,Smartwatch,3,138,3,Wearables,6000,18000,Sufficient,Senior
TXN001076,2023-01-12,CUST03494,65,Male,North,Monitor,3,101,2,Computers,24000,72000,Sufficient,Senior
TXN001077,2023-07-14,CUST03008,40,Male,South,Laptop,3,91,3,Computers,45000,135000,Sufficient,Adult
TXN001078,2023-04-24,CUST02587,44,Female,East,Monitor,3,166,5,Computers,14000,42000,Sufficient,Middle-Aged
TXN001079,2024-06-18,CUST01216,37,Female,South,Smartwatch,1,109,6,Wearables,8000,8000,Sufficient,Adult
TXN001080,2024-02-01,CUST00935,41,Male,South,Camera,1,34,5,Electronics,55000,55000,Sufficient,Middle-Aged
TXN001081,2023-02-11,CUST04811,47,Male,East,Camera,3,100,1,Electronics,45000,135000,Sufficient,Middle-Aged
TXN001082,2024-08-23,CUST01079,40,Female,North,Smartphone,3,297,4,Electronics,18000,54000,Sufficient,Adult
TXN001083,2024-02-14,CUST00027,37,Male,West,Speaker,2,77,6,Accessories,8500,17000,Sufficient,Adult
TXN001084,2024-05-26,CUST03845,40,Male,North,Tablet,3,72,2,Computers,18000,54000,Sufficient,Adult
TXN001085,2024-06-20,CUST02885,39,Female,North,Smartphone,1,131,1,Electronics,18000,18000,Sufficient,Adult
TXN001086,2024-08-13,CUST01753,21,Female,North,Tablet,3,213,2,Computers,22000,66000,Sufficient,Young
TXN001087,2023-04-15,CUST01765,26,Female,North,Smartwatch,2,126,6,Wearables,6000,12000,Sufficient,Adult
TXN001088,2024-08-29,CUST01310,51,Female,South,Camera,2,211,5,Electronics,55000,110000,Sufficient,Middle-Aged
TXN001089,2024-08-02,CUST03348,18,Female,North,Speaker,3,76,6,Accessories,2500,7500,Sufficient,Young
TXN001090,2024-10-04,CUST02236,28,Female,North,Tablet,3,99,3,Computers,18000,54000,Sufficient,Adult
TXN001091,2024-02-08,CUST01629,42,Male,South,Smartwatch,2,94,6,Wearables,8000,16000,Sufficient,Middle-Aged
TXN001092,2023-12-25,CUST02825,66,Male,North,Smartphone,1,196,1,Electronics,22000,22000,Sufficient,Senior
TXN001093,2023-04-13,CUST02715,23,Female,West,Smartphone,3,113,2,Electronics,12000,36000,Sufficient,Young
TXN001094,2024-04-27,CUST00166,19,Female,West,Camera,1,50,6,Electronics,45000,45000,Sufficient,Young
TXN001095,2024-03-06,CUST04170,66,Male,West,Tablet,2,276,4,Computers,22000,44000,Sufficient,Senior
TXN001096,2024-03-17,CUST03187,40,Female,South,Smartphone,2,130,2,Electronics,18000,36000,Sufficient,Adult
TXN001097,2024-03-22,CUST00504,26,Male,South,Camera,3,242,2,Electronics,45000,135000,Sufficient,Adult
TXN001098,2023-05-25,CUST03357,19,Female,East,Smartwatch,2,263,5,Wearables,10000,20000,Sufficient,Young
TXN001099,2023-02-20,CUST02347,43,Male,South,Camera,1,94,2,Electronics,35000,35000,Sufficient,Middle-Aged
TXN001100,2024-12-11,CUST01530,32,Male,South,Smartwatch,1,209,4,Wearables,6000,6000,Sufficient,Adult
TXN001101,2023-05-07,CUST03561,63,Female,East,Headphones,2,257,1,Accessories,4500,9000,Sufficient,Senior
TXN001102,2024-03-12,CUST01187,27,Female,South,Speaker,2,28,6,Accessories,2500,5000,Sufficient,Adult
TXN001103,2024-09-08,CUST04787,45,Male,South,Monitor,3,291,6,Computers,19000,57000,Sufficient,Middle-Aged
TXN001104,2023-07-07,CUST03559,18,Male,South,Smartwatch,3,112,5,Wearables,4000,12000,Sufficient,Young
TXN001105,2024-04-07,CUST04542,63,Male,West,Tablet,3,48,6,Computers,18000,54000,Sufficient,Senior
TXN001106,2023-07-31,CUST03123,47,Female,North,Monitor,3,169,4,Computers,24000,72000,Sufficient,Middle-Aged
TXN001107,2024-01-10,CUST03363,18,Female,South,Tablet,1,252,4,Computers,18000,18000,Sufficient,Young
TXN001108,2024-04-22,CUST03811,34,Male,South,Headphones,3,203,4,Accessories,1500,4500,Sufficient,Adult
TXN001109,2024-12-04,CUST04669,38,Female,North,Speaker,3,296,4,Accessories,2500,7500,Sufficient,Adult
TXN001110,2024-10-22,CUST01888,28,Female,West,Camera,1,27,2,Electronics,35000,35000,Sufficient,Adult
TXN001111,2024-06-10,CUST04872,69,Male,East,Monitor,2,87,1,Computers,14000,28000,Sufficient,Senior
TXN001112,2024-09-19,CUST01082,43,Female,North,Tablet,3,222,3,Computers,27000,81000,Sufficient,Middle-Aged
TXN001113,2023-09-21,CUST01326,22,Female,East,Monitor,1,143,6,Computers,9000,9000,Sufficient,Young
TXN001114,2024-09-17,CUST00240,55,Male,South,Speaker,2,248,2,Accessories,8500,17000,Sufficient,Middle-Aged
TXN001115,2024-02-05,CUST01343,36,Male,East,Laptop,3,297,6,Computers,45000,135000,Sufficient,Adult
TXN001116,2023-12-16,CUST03653,21,Female,North,Camera,1,202,3,Electronics,45000,45000,Sufficient,Young
TXN001117,2024-09-13,CUST03247,41,Male,West,Monitor,2,32,6,Computers,19000,38000,Sufficient,Middle-Aged
TXN001118,2023-07-20,CUST00147,29,Female,West,Headphones,1,186,5,Accessories,4500,4500,Sufficient,Adult
TXN001119,2024-12-27,CUST01953,26,Male,West,Monitor,1,91,2,Computers,9000,9000,Sufficient,Adult
TXN001120,2024-06-03,CUST04032,68,Female,West,Tablet,3,78,5,Computers,18000,54000,Sufficient,Senior
TXN001121,2023-12-02,CUST01874,64,Female,West,Smartphone,1,248,1,Electronics,22000,22000,Sufficient,Senior
TXN001122,2024-12-04,CUST04900,65,Female,North,Speaker,2,78,2,Accessories,6500,13000,Sufficient,Senior
TXN001123,2024-07-31,CUST02436,54,Male,North,Laptop,1,240,5,Computers,75000,75000,Sufficient,Middle-Aged
TXN001124,2023-05-05,CUST01221,24,Female,North,Tablet,1,240,6,Computers,32000,32000,Sufficient,Young
TXN001125,2024-01-19,CUST01637,19,Male,South,Speaker,2,136,6,Accessories,6500,13000,Sufficient,Young
